date,adm1_name,adm0_name,cum_confirmed_cases,cum_confirmed_cases_original,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_list,travel_ban_intl_out_opt_country_list,policies_enacted
2020-02-17,Chungcheongbuk-do,KOR,0,0,0,0,0,36.701,127.818,0,1598599,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",2
2020-02-18,Chungcheongbuk-do,KOR,0,0,0,0,0,36.701,127.818,0,1598599,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",2
2020-02-19,Chungcheongbuk-do,KOR,0,0,0,0,0,36.701,127.818,0,1598599,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",2
2020-02-20,Chungcheongbuk-do,KOR,1,1,0,0,1,36.701,127.818,1,1598599,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",2
2020-02-21,Chungcheongbuk-do,KOR,2,1,0,0,1,36.701,127.818,0,1598599,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",2
2020-02-22,Chungcheongbuk-do,KOR,3,3,0,0,3,36.701,127.818,2,1598599,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",2
2020-02-23,Chungcheongbuk-do,KOR,4,3,0,0,3,36.701,127.818,0,1598599,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-24,Chungcheongbuk-do,KOR,5,3,0,0,3,36.701,127.818,0,1598599,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-25,Chungcheongbuk-do,KOR,6,6,0,0,6,36.701,127.818,3,1598599,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-26,Chungcheongbuk-do,KOR,7,7,0,0,7,36.701,127.818,1,1598599,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",4
2020-02-27,Chungcheongbuk-do,KOR,8,10,0,0,10,36.701,127.818,3,1598599,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",4
2020-02-28,Chungcheongbuk-do,KOR,9,10,0,0,10,36.701,127.818,0,1598599,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",5
2020-02-29,Chungcheongbuk-do,KOR,10,11,0,0,11,36.701,127.818,1,1598599,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,Chungcheongbuk-do,KOR,11,11,0,0,11,36.701,127.818,0,1598599,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-02,Chungcheongbuk-do,KOR,12,11,0,0,11,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,Chungcheongbuk-do,KOR,13,11,0,0,11,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,Chungcheongbuk-do,KOR,14,12,0,1,11,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,Chungcheongbuk-do,KOR,15,15,0,1,14,36.701,127.818,3,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,Chungcheongbuk-do,KOR,16,20,0,1,19,36.701,127.818,5,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,Chungcheongbuk-do,KOR,17,24,0,2,22,36.701,127.818,4,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-08,Chungcheongbuk-do,KOR,18,25,0,3,22,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-09,Chungcheongbuk-do,KOR,19,26,0,3,23,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-10,Chungcheongbuk-do,KOR,20,27,0,3,24,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-11,Chungcheongbuk-do,KOR,21,27,0,4,23,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-12,Chungcheongbuk-do,KOR,22,27,0,4,23,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-13,Chungcheongbuk-do,KOR,23,28,0,4,24,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-14,Chungcheongbuk-do,KOR,23,31,0,5,26,36.701,127.818,3,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-15,Chungcheongbuk-do,KOR,24,31,0,5,26,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-16,Chungcheongbuk-do,KOR,25,31,0,5,26,36.701,127.818,0,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-17,Chungcheongbuk-do,KOR,26,32,0,5,27,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-18,Chungcheongbuk-do,KOR,27,33,0,5,28,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['All Countries']""",9
2020-03-19,Chungcheongbuk-do,KOR,28,33,0,6,27,36.701,127.818,0,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-20,Chungcheongbuk-do,KOR,29,34,0,8,26,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-21,Chungcheongbuk-do,KOR,30,35,0,9,26,36.701,127.818,1,1598599,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-22,Chungcheongbuk-do,KOR,31,38,0,9,29,36.701,127.818,3,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-23,Chungcheongbuk-do,KOR,32,38,0,11,27,36.701,127.818,0,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-24,Chungcheongbuk-do,KOR,33,38,0,13,25,36.701,127.818,0,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-25,Chungcheongbuk-do,KOR,34,39,0,14,25,36.701,127.818,1,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-26,Chungcheongbuk-do,KOR,35,41,0,17,24,36.701,127.818,2,1598599,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-27,Chungcheongbuk-do,KOR,36,41,0,21,20,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-28,Chungcheongbuk-do,KOR,37,41,0,21,20,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-29,Chungcheongbuk-do,KOR,38,44,0,21,23,36.701,127.818,3,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-30,Chungcheongbuk-do,KOR,39,44,0,21,23,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-31,Chungcheongbuk-do,KOR,39,44,0,22,22,36.701,127.818,0,1598599,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-01,Chungcheongbuk-do,KOR,40,44,0,23,21,36.701,127.818,0,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-02,Chungcheongbuk-do,KOR,41,45,0,24,21,36.701,127.818,1,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-03,Chungcheongbuk-do,KOR,42,45,0,25,20,36.701,127.818,0,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-04,Chungcheongbuk-do,KOR,43,45,0,28,17,36.701,127.818,0,1598599,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-05,Chungcheongbuk-do,KOR,44,45,0,28,17,36.701,127.818,0,1598599,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-06,Chungcheongbuk-do,KOR,45,45,0,29,16,36.701,127.818,0,1598599,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-01-20,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-21,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-22,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-23,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-24,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-25,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-26,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-27,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-28,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-29,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-30,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-31,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-01,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-02,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-03,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-04,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,1
2020-02-05,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,1
2020-02-06,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,1
2020-02-07,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-08,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-09,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-10,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-11,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-12,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""['China', 'Hongkong', 'Macau']""",NA,2
2020-02-13,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-14,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-15,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-16,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-17,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-18,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-19,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-20,Chungcheongnam-do,KOR,0,0,0,0,0,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-21,Chungcheongnam-do,KOR,1,1,0,0,1,36.525,126.831,1,2120995,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-22,Chungcheongnam-do,KOR,2,1,0,0,1,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-23,Chungcheongnam-do,KOR,3,1,0,0,1,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-24,Chungcheongnam-do,KOR,4,1,0,0,1,36.525,126.831,0,2120995,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-25,Chungcheongnam-do,KOR,5,4,0,0,4,36.525,126.831,3,2120995,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-26,Chungcheongnam-do,KOR,7,9,0,0,9,36.525,126.831,5,2120995,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-27,Chungcheongnam-do,KOR,8,19,0,0,19,36.525,126.831,10,2120995,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",4
2020-02-28,Chungcheongnam-do,KOR,9,46,0,0,46,36.525,126.831,27,2120995,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",5
2020-02-29,Chungcheongnam-do,KOR,11,63,0,0,63,36.525,126.831,17,2120995,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,Chungcheongnam-do,KOR,12,77,0,0,77,36.525,126.831,14,2120995,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-02,Chungcheongnam-do,KOR,14,80,0,0,80,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,Chungcheongnam-do,KOR,15,82,0,0,82,36.525,126.831,2,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,Chungcheongnam-do,KOR,17,85,0,0,85,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,Chungcheongnam-do,KOR,19,90,0,0,90,36.525,126.831,5,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,Chungcheongnam-do,KOR,20,94,0,1,93,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,Chungcheongnam-do,KOR,22,98,0,1,97,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-08,Chungcheongnam-do,KOR,24,102,0,1,101,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-09,Chungcheongnam-do,KOR,26,104,0,1,103,36.525,126.831,2,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-10,Chungcheongnam-do,KOR,28,114,0,1,113,36.525,126.831,10,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-11,Chungcheongnam-do,KOR,31,114,0,5,109,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-12,Chungcheongnam-do,KOR,33,115,0,8,107,36.525,126.831,1,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-13,Chungcheongnam-do,KOR,35,115,0,9,106,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-14,Chungcheongnam-do,KOR,38,115,0,10,105,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-15,Chungcheongnam-do,KOR,40,115,0,12,103,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-16,Chungcheongnam-do,KOR,43,115,0,15,100,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-17,Chungcheongnam-do,KOR,46,118,0,19,99,36.525,126.831,3,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-18,Chungcheongnam-do,KOR,49,118,0,31,87,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['All Countries']""",9
2020-03-19,Chungcheongnam-do,KOR,52,119,0,32,87,36.525,126.831,1,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-20,Chungcheongnam-do,KOR,55,119,0,32,87,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
